name,prestige_raw,prestige_scaled,instagram_followers,appearance_count,prestige_percentile,rfm,gender
model_05001,2.2e-05,22.185407,,41,53.086863,14.62069,female
model_09684,2.2e-05,22.185368,55400.0,42,53.074898,17.639344,female
model_05903,2.2e-05,22.172743,,25,53.062934,18.580645,female
model_01874,2.2e-05,22.170768,,13,53.050969,22.268657,female
model_06844,2.2e-05,22.157182,,22,53.039005,16.983607,female
model_07635,2.2e-05,22.13392,,24,53.02704,,
model_06372,2.2e-05,22.13355,,39,53.015075,15.310345,female
model_01423,2.2e-05,22.124961,,18,53.003111,,
model_01215,2.2e-05,22.120094,12500.0,23,52.991146,16.333333,female
model_00740,2.2e-05,22.11805,,9,52.979182,17.967213,female
model_04831,2.2e-05,22.112094,1500.0,18,52.967217,17.311475,female
model_05238,2.2e-05,22.087109,,82,52.955252,,
model_09023,2.2e-05,22.066096,12900.0,23,52.943288,12.982361,male
model_00492,2.2e-05,22.06309,,8,52.931323,20.590164,female
model_05517,2.2e-05,22.04686,,36,52.919359,16.983607,female
model_04184,2.2e-05,22.0422,,9,52.907394,18.580645,female
model_00832,2.2e-05,22.025825,,8,52.89543,,unknown
model_03292,2.2e-05,22.016593,3400.0,29,52.883465,13.894737,female
model_02968,2.2e-05,22.006933,,88,52.8715,15.487179,female
model_02653,2.2e-05,22.00443,,10,52.859536,17.967213,female
model_09200,2.2e-05,21.999374,3100.0,13,52.847571,,
model_06280,2.2e-05,21.993072,,3,52.829624,15.655172,female
model_01704,2.2e-05,21.993072,,3,52.829624,16.327869,female
model_05577,2.2e-05,21.992476,3200.0,11,52.811677,16.338983,female
model_07804,2.2e-05,21.984801,,13,52.799713,14.965517,female
model_00526,2.2e-05,21.983235,3500.0,14,52.787748,16.338983,female
model_00742,2.2e-05,21.982951,,48,52.775784,17.639344,female
model_07945,2.2e-05,21.980715,,29,52.763819,19.809524,female
model_05510,2.2e-05,21.944295,6000.0,25,52.751855,16.333333,female
model_06668,2.2e-05,21.932949,16200.0,60,52.73989,13.894737,female
model_00521,2.2e-05,21.920891,,6,52.727925,16.0,female
model_02652,2.2e-05,21.909466,104100.0,13,52.715961,16.0,female
model_01703,2.2e-05,21.885413,,21,52.703996,17.311475,female
model_09145,2.2e-05,21.872763,,40,52.692032,,
model_04975,2.2e-05,21.865156,,5,52.680067,,
model_02759,2.2e-05,21.837199,,18,52.668102,14.983051,female
model_02548,2.2e-05,21.827419,,17,52.656138,,unknown
model_09093,2.2e-05,21.795592,1200.0,12,52.644173,,unknown
model_08483,2.2e-05,21.794763,13800.0,74,52.632209,15.145299,female
model_09848,2.2e-05,21.769536,1500.0,11,52.620244,4.666667,male
model_09406,2.2e-05,21.76562,,13,52.608279,17.639344,female
model_08920,2.2e-05,21.762983,,8,52.596315,17.639344,female
model_01460,2.2e-05,21.718337,,10,52.58435,,
model_07371,2.2e-05,21.705304,,23,52.572386,,
model_04180,2.2e-05,21.664388,,8,52.560421,14.965517,female
model_00313,2.2e-05,21.65372,,7,52.548457,7.278689,male
model_02900,2.2e-05,21.644028,,25,52.536492,17.463415,female
model_08615,2.2e-05,21.629827,,24,52.524527,18.295082,female
model_09114,2.2e-05,21.622335,776700.0,25,52.512563,20.375,female
model_04237,2.2e-05,21.600955,,11,52.500598,,
model_07237,2.2e-05,21.587036,6200.0,74,52.488634,14.983051,female
model_09699,2.2e-05,21.560814,,19,52.476669,15.495798,female
model_01575,2.2e-05,21.556702,3200.0,10,52.464704,14.596491,female
model_07147,2.2e-05,21.553835,,12,52.45274,,unknown
model_02825,2.2e-05,21.53692,,29,52.440775,18.903226,female
model_01856,2.2e-05,21.535492,,17,52.428811,,
model_08188,2.2e-05,21.525199,,13,52.416846,,
model_09785,2.2e-05,21.517366,,27,52.404882,16.333333,female
model_01245,2.1e-05,21.485896,,22,52.392917,15.666667,female
model_09110,2.1e-05,21.478657,,17,52.380952,18.580645,female
model_06812,2.1e-05,21.468734,,6,52.368988,,
model_06404,2.1e-05,21.442018,,13,52.357023,24.125,female
model_06473,2.1e-05,21.432884,,18,52.345059,14.62069,female
model_03533,2.1e-05,21.407976,,10,52.333094,14.62069,female
model_07402,2.1e-05,21.407293,,24,52.321129,17.639344,female
model_01219,2.1e-05,21.400343,,59,52.309165,18.857143,female
model_09160,2.1e-05,21.37785,14800.0,18,52.2972,16.666667,female
model_08369,2.1e-05,21.353545,6900.0,14,52.285236,,unknown
model_06516,2.1e-05,21.272114,,7,52.273271,17.311475,female
model_03639,2.1e-05,21.26448,,8,52.261307,18.903226,female
model_07777,2.1e-05,21.25735,,16,52.249342,,unknown
model_04063,2.1e-05,21.254614,,9,52.237377,21.0,female
model_03499,2.1e-05,21.247023,,13,52.225413,18.622951,female
model_04820,2.1e-05,21.240354,,9,52.213448,12.493151,male
model_06755,2.1e-05,21.229807,,13,52.201484,17.25,male
model_01324,2.1e-05,21.226663,15700.0,26,52.189519,,unknown
model_05648,2.1e-05,21.223491,,24,52.177554,14.666667,male
model_04744,2.1e-05,21.189004,,10,52.16559,18.622951,female
model_09642,2.1e-05,21.168944,,38,52.153625,19.278689,female
model_04250,2.1e-05,21.158732,6000.0,21,52.141661,17.639344,female
model_08289,2.1e-05,21.148062,6000.0,18,52.129696,20.615385,female
model_04448,2.1e-05,21.146056,,16,52.117732,10.571429,male
model_06674,2.1e-05,21.140292,1200.0,41,52.105767,17.0,female
model_01086,2.1e-05,21.134697,,15,52.093802,16.666667,female
model_09086,2.1e-05,21.133358,,7,52.081838,17.311475,female
model_05180,2.1e-05,21.129941,,21,52.069873,21.9375,female
model_00723,2.1e-05,21.126816,,70,52.057909,14.290598,female
model_03267,2.1e-05,21.125363,,53,52.045944,15.145299,female
model_00555,2.1e-05,21.122082,,71,52.033979,17.333333,female
model_00113,2.1e-05,21.07145,10700.0,16,52.022015,14.983051,female
model_01077,2.1e-05,21.060168,,33,52.01005,,unknown
model_06894,2.1e-05,21.04755,,14,51.998086,15.495798,female
model_00231,2.1e-05,21.042213,,21,51.986121,17.311475,female
model_00224,2.1e-05,21.041394,,11,51.974156,,
model_05781,2.1e-05,21.018219,,32,51.962192,17.639344,female
model_02137,2.1e-05,21.012124,,35,51.950227,17.639344,female
model_07182,2.1e-05,20.995202,20500.0,10,51.938263,16.983607,female
model_02966,2.1e-05,20.988683,10800.0,42,51.926298,17.311475,female
model_08923,2.1e-05,20.981881,,5,51.914334,17.355932,female
model_03910,2.1e-05,20.966672,,30,51.902369,,unknown
model_08568,2.1e-05,20.957139,,16,51.890404,18.622951,female
model_06645,2.1e-05,20.940674,,13,51.87844,14.62069,female
model_09249,2.1e-05,20.934982,1800.0,27,51.866475,2.62069,male
model_01912,2.1e-05,20.933508,1100000.0,54,51.854511,16.666667,female
model_03444,2.1e-05,20.928996,,13,51.842546,16.564103,male
model_02868,2.1e-05,20.870157,,7,51.830581,18.333333,female
model_07922,2.1e-05,20.864351,,18,51.818617,17.311475,female
model_07610,2.1e-05,20.861927,,5,51.806652,16.338983,female
model_09873,2.1e-05,20.858533,,13,51.794688,,
model_01136,2.1e-05,20.855224,,20,51.782723,19.75,female
model_09247,2.1e-05,20.823725,,86,51.770759,,
model_03323,2.1e-05,20.810522,,3,51.758794,16.677966,female
model_01789,2.1e-05,20.806078,,35,51.746829,,
model_03339,2.1e-05,20.798612,,31,51.734865,,
model_06450,2.1e-05,20.79626,3700.0,12,51.7229,16.0,female
model_01116,2.1e-05,20.794826,,15,51.710936,17.016949,female
model_01538,2.1e-05,20.794092,1100000.0,20,51.698971,14.965517,female
model_02591,2.1e-05,20.787302,,9,51.687006,,
model_07290,2.1e-05,20.785241,,57,51.675042,16.0,female
model_04071,2.1e-05,20.751783,,28,51.663077,16.666667,female
model_04663,2.1e-05,20.714432,,5,51.651113,,
model_09125,2.1e-05,20.701795,,9,51.639148,,
model_00688,2.1e-05,20.700968,,25,51.627184,16.17094,female
model_00505,2.1e-05,20.688844,,23,51.615219,6.769231,male
model_05818,2.1e-05,20.661201,,81,51.603254,17.311475,female
model_01382,2.1e-05,20.641411,,28,51.59129,19.75,female
model_02478,2.1e-05,20.63545,,5,51.579325,,
model_03682,2.1e-05,20.624565,10800.0,39,51.567361,16.0,female
model_08246,2.1e-05,20.621782,,13,51.555396,,
model_03720,2.1e-05,20.615526,,47,51.543431,16.0,female
model_02371,2.1e-05,20.610389,,65,51.531467,17.935484,female
model_08055,2.1e-05,20.608883,,15,51.519502,,
model_02590,2.1e-05,20.591938,,70,51.507538,,
model_01659,2.1e-05,20.579007,,14,51.495573,18.258065,female
model_05828,2.1e-05,20.55722,,10,51.483609,16.327869,female
model_04755,2.1e-05,20.532542,,22,51.471644,22.875,female
model_06650,2.1e-05,20.518256,,4,51.459679,,
model_07569,2e-05,20.489079,,7,51.447715,16.0,female
model_08492,2e-05,20.487211,4900.0,37,51.43575,16.0,female
model_09198,2e-05,20.479853,,16,51.423786,12.648649,male
model_03658,2e-05,20.478223,,4,51.411821,,
model_08099,2e-05,20.47686,350300.0,93,51.399856,18.622951,female
model_09572,2e-05,20.476614,,73,51.387892,,
model_09461,2e-05,20.469823,,20,51.375927,10.0,male
model_08980,2e-05,20.457272,,44,51.363963,17.0,female
model_07386,2e-05,20.454057,,6,51.351998,16.17094,female
model_09755,2e-05,20.453603,2000.0,5,51.340034,14.62069,female
model_00287,2e-05,20.45061,,17,51.328069,,
model_07204,2e-05,20.405215,,61,51.316104,33.619048,female
model_07800,2e-05,20.367175,5900.0,20,51.30414,5.666667,male
model_09541,2e-05,20.367167,41500.0,26,51.292175,,
model_06696,2e-05,20.361281,11800.0,30,51.280211,10.376812,male
model_05095,2e-05,20.3422,,28,51.268246,16.0,female
model_04359,2e-05,20.338391,,11,51.256281,16.405063,male
model_08157,2e-05,20.335782,,15,51.244317,14.965517,female
model_06312,2e-05,20.330744,,49,51.232352,13.931034,female
model_03996,2e-05,20.298539,,29,51.220388,15.310345,female
model_03335,2e-05,20.266198,,10,51.208423,,
model_06723,2e-05,20.230328,5800.0,45,51.196458,,
model_07617,2e-05,20.208083,4900.0,18,51.184494,33.108434,female
model_04667,2e-05,20.168604,,59,51.172529,18.622951,female
model_00033,2e-05,20.167906,,12,51.160565,13.931034,female
model_02352,2e-05,20.159083,,20,51.1486,7.58209,male
model_02271,2e-05,20.15727,,79,51.136636,17.5,female
model_04865,2e-05,20.144929,,22,51.124671,17.639344,female
model_07250,2e-05,20.11809,,24,51.112706,13.931034,female
model_02843,2e-05,20.108303,2500.0,6,51.100742,17.0,female
model_07657,2e-05,20.087003,,24,51.088777,,unknown
model_04072,2e-05,20.084549,,25,51.076813,16.338983,female
model_01580,2e-05,20.075509,,24,51.064848,17.639344,female
model_09795,2e-05,20.073202,,10,51.052883,19.622047,female
model_04686,2e-05,20.059021,,9,51.040919,,
model_01755,2e-05,20.05899,7300.0,18,51.028954,14.62069,female
model_10151,2e-05,20.028634,,50,51.01699,15.65812,female
model_06263,2e-05,20.016893,,7,51.005025,16.0,female
model_09262,2e-05,19.993947,2200.0,13,50.993061,15.655172,female
model_06498,2e-05,19.989319,,41,50.981096,16.0,female
model_03026,2e-05,19.981642,,22,50.969131,16.47619,female
model_00323,2e-05,19.98011,,9,50.957167,17.666667,female
model_00574,2e-05,19.970931,,71,50.945202,19.809524,female
model_00736,2e-05,19.969324,,27,50.933238,17.967213,female
model_01326,2e-05,19.945825,,22,50.921273,21.230769,female
model_09258,2e-05,19.931135,89400.0,18,50.909308,,
model_06141,2e-05,19.928098,,42,50.897344,14.62069,female
model_04429,2e-05,19.924156,,35,50.885379,17.935484,female
model_00531,2e-05,19.894319,,18,50.873415,14.596491,female
model_08745,2e-05,19.890179,,14,50.86145,16.983607,female
model_03630,2e-05,19.882957,2800.0,17,50.849486,17.639344,female
model_10156,2e-05,19.864594,,23,50.837521,15.455782,female
model_06542,2e-05,19.843305,,161,50.825556,17.935484,female
model_03170,2e-05,19.837044,,11,50.813592,15.495798,female
model_03592,2e-05,19.829497,,18,50.801627,17.0,female
model_06819,2e-05,19.82607,2100.0,8,50.789663,18.622951,female
model_02003,2e-05,19.824142,,30,50.777698,18.903226,female
model_01275,2e-05,19.813126,667.0,12,50.765733,8.117647,male
model_08002,2e-05,19.805538,5700.0,6,50.753769,14.0,male
model_08413,2e-05,19.795477,,35,50.741804,13.931034,female
model_05581,2e-05,19.777314,2300.0,26,50.72984,7.076923,male
model_01926,2e-05,19.760566,,83,50.717875,20.88189,female
model_10122,2e-05,19.753135,89100.0,47,50.705911,19.934426,female
model_09883,2e-05,19.747095,,5,50.693946,,unknown
model_01956,2e-05,19.736594,,32,50.681981,,
model_07736,2e-05,19.735906,,22,50.670017,18.666667,female
model_01917,2e-05,19.703821,,18,50.658052,17.666667,female
model_02066,2e-05,19.682669,,31,50.646088,13.54386,female
model_02001,2e-05,19.680502,,29,50.634123,16.666667,female
model_04208,2e-05,19.673346,,15,50.622158,18.857143,female
model_03511,2e-05,19.647998,11300.0,44,50.610194,14.983051,female
model_05969,2e-05,19.625336,,20,50.598229,17.639344,female
model_08787,2e-05,19.617606,,7,50.586265,14.965517,female
model_00176,2e-05,19.608822,2900.0,21,50.5743,12.450704,male
model_09790,2e-05,19.607373,,10,50.562335,16.0,female
model_08435,2e-05,19.591409,,14,50.550371,17.639344,female
model_02803,2e-05,19.574285,,20,50.538406,14.62069,female
model_01447,2e-05,19.573811,,15,50.526442,21.538462,female
model_01753,2e-05,19.569164,55700.0,31,50.514477,17.612903,female
model_03395,2e-05,19.555246,51300.0,29,50.502513,,
model_01274,2e-05,19.535467,,57,50.490548,16.17094,female
model_03502,1.9e-05,19.49459,33000.0,32,50.478583,,
model_03412,1.9e-05,19.470435,,5,50.466619,,
model_01709,1.9e-05,19.467355,,15,50.454654,14.461538,female
model_02960,1.9e-05,19.454931,,13,50.44269,14.965517,female
model_03506,1.9e-05,19.447385,2400.0,16,50.430725,12.611111,male
model_05762,1.9e-05,19.435581,,21,50.41876,,
model_02717,1.9e-05,19.434172,75800.0,18,50.406796,,unknown
model_01225,1.9e-05,19.430414,,28,50.394831,21.079365,female
model_05085,1.9e-05,19.424223,3100.0,4,50.382867,,unknown
model_02894,1.9e-05,19.421439,,5,50.370902,17.0,female
model_01984,1.9e-05,19.417291,,11,50.358938,15.495798,female
model_00977,1.9e-05,19.383393,,28,50.346973,16.983607,female
model_04641,1.9e-05,19.382761,,17,50.335008,18.539683,female
model_01345,1.9e-05,19.364124,5400.0,21,50.323044,,unknown
model_02620,1.9e-05,19.352273,,17,50.311079,21.970149,female
model_09671,1.9e-05,19.334962,,32,50.299115,15.655172,female
model_03976,1.9e-05,19.320088,,57,50.28715,16.0,female
model_03687,1.9e-05,19.302584,,12,50.275185,,
model_06724,1.9e-05,19.273554,,5,50.263221,,
model_09511,1.9e-05,19.261922,,16,50.251256,17.0,female
model_02921,1.9e-05,19.245553,18300.0,29,50.239292,17.639344,female
model_08676,1.9e-05,19.242641,,41,50.227327,14.965517,female
model_02931,1.9e-05,19.237484,3600.0,5,50.215363,,
model_08133,1.9e-05,19.21352,,29,50.203398,10.571429,male
model_06845,1.9e-05,19.206028,,27,50.191433,14.965517,female
model_03101,1.9e-05,19.195093,,23,50.179469,17.639344,female
model_06142,1.9e-05,19.181105,,7,50.167504,16.333333,female
model_01504,1.9e-05,19.149387,2300.0,13,50.15554,17.967213,female
model_02089,1.9e-05,19.138783,7800.0,33,50.143575,17.311475,female
model_09725,1.9e-05,19.129605,,39,50.13161,,
model_07264,1.9e-05,19.066492,,20,50.119646,,
model_09482,1.9e-05,19.064205,1900.0,9,50.107681,15.322034,female
model_08221,1.9e-05,19.041442,,17,50.095717,18.857143,female
model_09890,1.9e-05,19.040622,,23,50.083752,4.983607,male
model_05944,1.9e-05,19.027984,,29,50.071788,19.548387,female
model_05826,1.9e-05,19.019544,,11,50.059823,0.896552,male
model_00851,1.9e-05,18.999253,,5,50.047858,18.580645,female
model_04661,1.9e-05,18.9931,2800.0,15,50.035894,10.571429,male
model_05556,1.9e-05,18.956947,2900.0,20,50.023929,17.639344,female
model_09864,1.9e-05,18.953284,,7,50.011965,15.322034,female
model_08877,1.9e-05,18.942026,893600.0,49,50.0,17.666667,female
model_01335,1.9e-05,18.934032,,15,49.988035,18.222222,female
model_04926,1.9e-05,18.926806,,63,49.976071,13.54386,female
model_03362,1.9e-05,18.906037,,83,49.964106,17.176471,female
model_01269,1.9e-05,18.904827,,46,49.952142,19.75,female
model_01164,1.9e-05,18.880357,,43,49.940177,17.0,female
model_03526,1.9e-05,18.876345,,13,49.928212,32.428571,female
model_05632,1.9e-05,18.864575,,4,49.916248,11.272727,female
model_02300,1.9e-05,18.85315,6900.0,11,49.904283,12.333333,male
model_00120,1.9e-05,18.848863,,32,49.892319,17.333333,female
model_09946,1.9e-05,18.845992,,7,49.880354,17.311475,female
model_05742,1.9e-05,18.840931,,13,49.86839,14.983051,female
model_08701,1.9e-05,18.838786,13600.0,23,49.856425,,
model_05468,1.9e-05,18.830174,,77,49.84446,16.983607,female
model_06960,1.9e-05,18.820105,,36,49.832496,16.338983,female
model_03034,1.9e-05,18.817586,2300.0,21,49.820531,16.983607,female
model_00381,1.9e-05,18.811987,,22,49.808567,,
model_04615,1.9e-05,18.808619,263300.0,68,49.796602,,
model_07494,1.9e-05,18.802646,,5,49.784637,,
model_05508,1.9e-05,18.792856,,13,49.772673,18.258065,female
model_07863,1.9e-05,18.78314,5600.0,40,49.760708,,
model_02766,1.9e-05,18.735528,,33,49.748744,17.639344,female
model_01406,1.9e-05,18.733704,,12,49.736779,18.903226,female
model_00246,1.9e-05,18.722608,,4,49.724815,,
model_05276,1.9e-05,18.693652,270900.0,41,49.71285,,
model_07872,1.9e-05,18.689096,,20,49.700885,16.0,female
model_03937,1.9e-05,18.684702,7600.0,64,49.688921,26.0,female
model_04512,1.9e-05,18.671542,,4,49.676956,,
model_02480,1.9e-05,18.665419,,3,49.664992,,
model_08928,1.9e-05,18.571933,,8,49.653027,13.6,male
model_01104,1.9e-05,18.568441,16500.0,25,49.641062,,unknown
model_05164,1.9e-05,18.554422,,21,49.629098,1.931034,male
model_03837,1.9e-05,18.536309,,12,49.617133,18.580645,female
model_07436,1.9e-05,18.536251,,73,49.605169,16.655738,female
model_07066,1.9e-05,18.530625,,53,49.593204,17.311475,female
model_05684,1.9e-05,18.506605,4500.0,15,49.58124,15.298246,female
model_04731,1.8e-05,18.477704,,9,49.569275,15.145299,female
model_04435,1.8e-05,18.469341,,4,49.55731,14.275862,female
model_06175,1.8e-05,18.441392,,17,49.545346,22.363636,female
model_09043,1.8e-05,18.438603,2300.0,13,49.533381,15.661017,female
model_03315,1.8e-05,18.434418,,29,49.521417,21.3125,female
model_07064,1.8e-05,18.401558,,31,49.509452,17.639344,female
model_02754,1.8e-05,18.396703,22400.0,60,49.497487,16.983607,female
model_07275,1.8e-05,18.383649,,35,49.485523,15.333333,female
model_06495,1.8e-05,18.365816,,10,49.473558,,
model_06064,1.8e-05,18.364979,,47,49.461594,17.935484,female
model_01019,1.8e-05,18.362889,,18,49.449629,17.0,female
model_03372,1.8e-05,18.358892,,4,49.437665,13.586207,female
model_00265,1.8e-05,18.346422,,56,49.4257,17.311475,female
model_03349,1.8e-05,18.336573,10400.0,19,49.413735,11.887324,male
model_07594,1.8e-05,18.308027,,39,49.401771,5.935484,male
model_09664,1.8e-05,18.301319,1500.0,21,49.389806,17.311475,female
model_03542,1.8e-05,18.29973,,19,49.377842,,unknown
model_01334,1.8e-05,18.298839,,28,49.365877,18.580645,female
model_05578,1.8e-05,18.290953,2000.0,14,49.353912,15.310345,female
model_00616,1.8e-05,18.262339,8700.0,14,49.341948,18.857143,female
model_00324,1.8e-05,18.254203,10900.0,34,49.329983,,
model_05943,1.8e-05,18.21667,,52,49.318019,16.0,female
model_06863,1.8e-05,18.173869,,70,49.306054,16.983607,female
model_02579,1.8e-05,18.170766,6000.0,8,49.294089,17.333333,female
model_06642,1.8e-05,18.166237,,16,49.282125,,
model_01161,1.8e-05,18.164516,,19,49.27016,19.174603,female
model_09996,1.8e-05,18.164078,12000.0,8,49.258196,19.278689,female
model_01173,1.8e-05,18.146877,,90,49.246231,19.75,female
model_07715,1.8e-05,18.145922,3800.0,10,49.234267,18.903226,female
model_02773,1.8e-05,18.14214,,13,49.222302,15.487179,female
model_09927,1.8e-05,18.125435,2900.0,5,49.210337,19.548387,female
model_07543,1.8e-05,18.121439,,7,49.198373,13.333333,male
model_03398,1.8e-05,18.120522,,3,49.186408,14.245614,female
model_02109,1.8e-05,18.118364,,11,49.174444,19.937008,female
model_06527,1.8e-05,18.111615,,12,49.162479,16.0,female
model_09638,1.8e-05,18.097265,7500.0,29,49.150514,16.983607,female
model_08105,1.8e-05,18.082143,,3,49.13855,18.519685,female
model_02762,1.8e-05,18.067419,,6,49.126585,17.0,female
model_00396,1.8e-05,18.060267,,28,49.114621,,
model_08282,1.8e-05,18.059764,,53,49.102656,,
model_08000,1.8e-05,18.049325,,43,49.090692,16.983607,female
model_01640,1.8e-05,18.002902,,5,49.078727,20.375,female
